Date,Time Only,Box Temp Arduino (C),Box Temp (C),Ambient Temperature (C),Humidity (%),Wind (m/s),Dust (mg/m^3),Irradiance (W/m2),Surface Temp (C),Irradiance with Coating,Irradiance without Coating,Surface-Temp with Coating (ºC),Surface-Temp without Coating (ºC),Max Pow without coating,Max Power with Coating,Max Power Main
27/08/2019,1:07,29.434742,49.718097,40.91335539,22.35065194,1.576680359,0.00200832,1.137383852,31.966262,38.507585,75.083807,40.573419,37.548813,0.144819,1.097676,6.320562
27/08/2019,1:21,29.332886,48.292974,44.67324668,26.59387514,2.715207828,0.000204836,0,32.440322,22.480471,8.5,42.303549,41.20131,0,1.067072,2.106368
27/08/2019,1:36,28.314329,48.191179,43.83745107,34.72483051,2.083740186,0,28.45378186,30.544084,56.315489,60.287405,37.882105,36.779866,0,0.432298,0.738598
27/08/2019,1:52,27.601338,46.358878,44.51938618,37.03537726,2.618589515,0.000798235,0,33.578064,22.480471,8.5,40.861774,40.528482,0,0.209611,0.543094
27/08/2019,2:07,26.888348,46.460672,38.2779304,23.91359076,1.60511698,0,16.77013333,33.198817,42.069165,69.165246,38.266578,35.818682,0,0.218876,0.587883
27/08/2019,2:21,26.480925,45.544522,40.42713783,23.55519624,0.604892759,0.000110155,0,31.681826,22.480471,35.133523,39.035525,36.972103,0,0.22361,0.646123
27/08/2019,2:37,25.971646,44.526577,37.66704492,34.77603917,2.412083943,0.001106251,46.8497328,29.8804,68.781022,58.807765,34.998554,34.953617,0,0.202869,0.604566
27/08/2019,2:52,24.953088,44.221193,40.46824424,44.30372868,0.812117871,0,0,34.336559,22.480471,12.93892,39.32388,37.164339,0,0.231831,0.728248
27/08/2019,3:06,24.953088,43.610426,39.22330387,41.09634484,2.036502677,0,0,33.672876,22.480471,8.5,38.266578,37.837168,0,0.204056,0.598387
27/08/2019,3:22,24.545665,43.203248,37.4118305,49.6220992,2.453746583,0,38.78718749,31.492203,72.342603,58.807765,33.749016,32.262303,0,0.224258,0.637954
27/08/2019,3:36,24.240098,43.101453,38.49426495,45.41369465,1.356988939,0.000835221,6.104271001,32.34551,36.726794,64.726326,35.094673,32.45454,0,0.241089,0.570055
27/08/2019,3:52,23.832675,42.083508,33.78873456,47.0849868,0.833180771,0.000205376,0,34.431371,22.480471,9.97964,36.824803,35.818682,0,0.241421,0.528416
27/08/2019,4:06,23.527108,42.185303,40.51071315,49.93344854,0.735927869,0.001171689,33.82873175,31.776638,54.534699,78.043087,32.691714,30.724409,0,0.26831,0.609163
27/08/2019,4:22,23.119684,41.472741,35.02688386,46.63569106,2.020183396,0.000842824,13.20849689,34.905431,31.384423,18.857481,34.614081,34.18467,0,0.216737,0.798728
27/08/2019,4:36,23.323396,41.167358,36.99568263,53.35125511,2.349120067,0,21.19249187,33.957312,22.480471,27.735322,33.556779,33.03125,0,0.217714,0.579993
27/08/2019,4:52,22.610406,41.370947,35.58517878,60.41783089,0.157764029,0.00041078,0,36.517233,22.480471,8.5,35.959738,34.665262,0,0.224424,0.542943
27/08/2019,5:07,22.610406,40.556591,36.14996533,61.48892732,1.697595964,0.000421469,0,31.112955,22.480471,8.5,35.286909,34.376907,0,0.393834,0.582216
27/08/2019,5:22,22.202983,40.149413,33.89260156,60.16050535,0.962198015,0.000733457,0,40.025273,22.480471,14.418561,34.710199,33.223487,0,0.267078,0.703985
27/08/2019,5:37,21.999271,39.742235,33.70560759,60.87520363,1.489119274,0.001466416,0,38.603095,24.261261,52.889205,32.595595,30.820528,0,0.248223,0.609337
27/08/2019,5:52,21.591848,40.047618,37.09996817,60.02649445,1.811457869,0,48.14372844,34.336559,70.561813,61.767045,29.808163,29.378752,0,0.20776,0.501106
27/08/2019,6:07,21.795559,40.047618,35.13381805,47.79258246,0.897309085,0,5.592612945,33.198817,36.726794,51.409564,33.460661,32.166185,0,0.245916,0.514402
27/08/2019,6:22,21.591848,40.047618,37.35795352,60.21357676,0.473170581,0,0,38.603095,22.480471,8.5,35.286909,34.280789,0,0.211463,0.577661
27/08/2019,6:36,21.286281,39.436851,36.52345323,58.54944929,0.907680838,0.000472782,17.78258703,37.275728,56.315489,55.848485,31.15382,29.090397,0,0.219807,0.597292
27/08/2019,6:51,21.184425,39.436851,35.8392017,63.04126598,1.756450413,0.000413759,8.629927023,36.612045,29.603632,32.174242,33.172306,31.685593,0,0.21824,0.478574
27/08/2019,7:06,21.082569,39.335057,33.80022555,59.01382727,2.181481687,0,50.88616455,36.137985,63.438651,75.083807,29.42369,28.225332,0,0.235534,0.581129
27/08/2019,7:22,20.980713,38.622495,32.02262615,67.53272447,1.039389011,0,0,36.801669,22.480471,8.5,33.268424,32.550658,0,0.241739,0.599815
27/08/2019,7:37,20.675146,38.724289,31.4438891,63.08287539,0.763762512,0,0,37.086104,22.480471,9.97964,34.325726,33.127368,0,0.215166,0.674722
27/08/2019,7:52,20.471434,38.927879,30.85311125,71.79765415,1.404476088,0,7.786884759,36.232797,42.069165,58.807765,30.480992,28.994279,0,0.231831,0.504888
27/08/2019,8:07,20.980713,39.029673,34.54071737,67.64462189,1.186573112,0,0,36.801669,22.480471,15.898201,33.364542,31.973948,0,0.235177,0.490416
27/08/2019,8:21,20.675146,39.029673,31.44756648,69.62153329,1.386283655,0.001636809,0,36.517233,22.480471,29.214962,33.749016,33.127368,0,0.219159,0.602354
27/08/2019,8:37,20.57329,38.826084,36.15556266,62.37123315,1.737035468,0.001322838,24.18549069,35.569114,47.411537,48.450284,31.346057,30.339936,0,0.215774,0.53244
27/08/2019,8:52,20.675146,38.622495,30.51905787,71.87687643,1.282333396,0.000723789,0,38.792718,22.480471,8.5,35.575265,34.376907,0,0.229979,0.450389
27/08/2019,9:07,20.369579,38.622495,39.10232923,66.11552349,2.089356357,3.12E-05,19.08842278,38.508283,38.507585,48.450284,31.73053,30.339936,0,0.235534,0.57967
27/08/2019,9:21,20.675146,38.113522,30.32044668,67.71168003,1.377004928,0.087624199,0,40.594144,22.480471,8.5,35.479146,33.704078,0,0.205908,0.577127
27/08/2019,9:37,20.471434,38.317111,32.48342567,72.56482229,0.730561679,0.137192739,0,39.835649,22.480471,8.5,34.806318,33.992434,0,0.228128,0.452103
27/08/2019,9:51,20.471434,38.622495,35.13094362,75.9935431,1.355528747,0.139688176,0,40.025273,22.480471,8.5,35.767501,34.473025,0,0.218869,0.677589
27/08/2019,10:07,20.267723,38.011728,33.08885414,74.82940769,0.775537118,0.162130021,0,38.982342,22.480471,8.5,35.575265,34.569144,0,0.237386,0.600403
27/08/2019,10:22,20.369579,38.418906,36.20823729,75.28317484,1.793575131,0.150006677,42.67608936,36.232797,56.315489,49.929924,32.018885,31.205001,0,0.250347,0.650898
27/08/2019,10:37,20.267723,38.317111,29.6547448,76.80544396,2.233256005,0.167919825,0,36.232797,27.822842,42.531723,31.922767,30.724409,0,0.233682,0.66788
27/08/2019,10:51,20.165867,37.909933,34.8807654,84.38409867,0,0.148370171,0,36.612045,22.480471,8.5,35.479146,33.800197,0,0.228128,0.525026
27/08/2019,11:07,20.57329,38.317111,35.41938253,81.46395752,2.829561655,0.189817966,52.80019315,35.474302,75.904184,70.644886,30.288755,29.570989,0,0.242506,0.605689
27/08/2019,11:22,19.8603,38.011728,34.12997018,80.12647408,1.993682313,0.136681307,49.38491605,35.284678,90.150507,70.644886,30.096518,29.859344,0,0.21039,0.527445
27/08/2019,11:37,19.962156,37.60455,34.24639146,73.50260463,1.961280628,0.216892715,40.90882853,36.801669,88.369717,83.961648,29.808163,28.802042,0,0.224424,0.580563
27/08/2019,11:51,20.064011,37.909933,37.07721354,70.08174041,2.527833649,0.094835731,72.44734821,37.560164,84.808136,86.920928,29.615926,28.609806,0,0.283677,1.249464
27/08/2019,12:06,20.267723,37.60455,30.80761942,79.05922117,1.137171461,0.234995189,0,38.413471,34.946004,51.409564,32.30724,30.820528,0.13136,0.668816,3.774322
27/08/2019,12:21,20.369579,38.011728,32.86800262,87.08180874,1.197744772,0.220911392,68.56158998,37.654976,81.246555,107.63589,31.15382,29.955463,0.391979,1.146537,8.671224
27/08/2019,12:37,20.064011,37.808139,32.0797848,79.88689057,2.06497918,0.219060538,61.09126333,41.542263,34.946004,73.604167,36.248093,34.376907,0.385875,1.681847,9.305742
27/08/2019,12:52,20.267723,38.011728,32.21766677,84.93644614,0.577157996,0.210381076,349.1041788,41.921511,79.465765,126.871212,35.383028,34.280789,0.67397,1.721059,12.874484
27/08/2019,13:06,20.267723,38.927879,37.18831282,71.27640028,0,0.219644035,406.4315554,51.497512,72.342603,94.319129,40.765656,38.702233,0.873689,1.806373,14.592147
27/08/2019,13:22,20.980713,39.742235,36.17044482,62.72034565,3.378077168,0.170411437,588.8168322,45.808799,344.80354,326.622633,40.285064,40.912955,1.773552,2.765379,29.524394
27/08/2019,13:37,21.286281,40.149413,39.58108757,61.31435932,1.052216405,0.100547764,641.8787537,52.824879,428.500691,359.174716,42.688023,42.835322,2.669381,3.919724,32.010319
27/08/2019,13:52,21.897415,40.556591,38.88312317,59.6705906,1.938520437,0.079287658,701.1708065,52.540443,423.15832,308.866951,47.878414,46.776175,2.989037,3.926295,36.132826
27/08/2019,14:07,22.712261,41.370947,37.8609359,51.99195944,1.970376102,0.061656123,799.2094715,61.737197,408.911996,430.197443,51.915385,49.563607,3.166965,4.218885,53.598138
27/08/2019,14:22,22.915973,42.897864,42.48144758,46.03887266,2.455875863,0.000207402,913.1342185,57.186226,499.732309,514.536932,52.011503,50.524791,3.576425,4.542163,63.489089
27/08/2019,14:36,23.323396,42.999659,43.24186956,55.45468314,0.33857185,0.077677883,861.4651452,63.538623,455.212548,473.107008,60.950511,60.328863,4.00257,4.595303,62.507488
27/08/2019,14:52,24.341954,43.610426,41.91196033,55.89273159,0.210385774,0.032671606,931.7947426,61.832008,521.101794,517.496212,61.334984,61.482283,0.326595,4.58133,68.62283
27/08/2019,15:07,24.341954,45.239138,46.51856889,59.5426255,0.215717914,0.020361347,945.0594621,65.055613,565.621555,545.609375,63.834061,64.942544,0.426811,4.79831,73.864672
27/08/2019,15:22,24.953088,46.257083,47.67777779,41.07205447,2.314247059,0.001505471,1084.310531,67.520722,672.468982,616.632102,60.662156,61.09781,0.567537,4.895016,73.536478
27/08/2019,15:36,25.666079,46.664261,48.49694271,42.25393157,1.759362002,0,1069.921066,69.606584,647.537915,635.867424,64.50689,63.789124,0.547503,5.280834,75.464336
27/08/2019,15:51,27.09206,47.478617,45.53492646,39.96691553,0.564912619,0,1088.917997,70.93395,642.195544,652.143466,65.179718,62.539585,4.975685,5.514192,77.672208
27/08/2019,16:06,27.397627,48.700152,45.9335411,46.05411515,0.78229863,0.002950641,1093.452449,71.40801,613.702897,669.899148,68.543861,65.519254,5.285814,5.478136,80.361659
27/08/2019,16:22,27.397627,49.412713,47.54896079,43.43260427,1.908693864,0,1137.658698,73.588683,643.976335,684.695549,67.102085,64.846426,5.462662,5.705864,79.635343
27/08/2019,16:37,28.314329,50.02348,54.56361388,27.88660609,2.40622473,0.000422681,1178.108178,69.511772,647.537915,631.428504,67.39044,67.633858,5.409202,5.438571,74.789534
27/08/2019,16:51,29.129175,51.14322,54.64808543,33.77886457,0.748740709,0.001136387,1088.292885,74.631614,638.633963,663.980587,66.909849,63.693006,5.291419,5.360575,73.699251
27/08/2019,17:06,30.147733,50.939631,50.03286219,41.88754279,1.898754092,0.000853251,1150.244708,70.175455,716.988743,624.030303,67.871032,67.922213,5.555547,5.28646,74.020744
27/08/2019,17:22,30.045877,51.957576,52.3110466,40.78827776,2.509493138,0,1132.738052,74.821238,756.166132,656.582386,64.699126,64.750308,5.306517,5.629737,76.609182
27/08/2019,17:37,30.351444,51.957576,51.96054045,47.51793157,0.926210532,0.000333964,1039.106556,70.744326,684.934515,640.306345,64.410771,60.809455,5.428378,5.525772,82.650971
27/08/2019,17:51,30.4533,51.346809,49.79174249,40.08873561,0.619886748,0.001749308,990.4048478,69.037712,622.606849,595.91714,61.142747,58.694851,5.3065,5.3728,82.168944
27/08/2019,18:06,30.657011,51.346809,55.25127568,31.52222268,1.140461186,2.94E-05,1010.785302,72.545752,615.483688,591.47822,62.296168,59.752153,5.346474,5.313905,80.848559
27/08/2019,18:21,31.064435,52.05937,56.92684215,29.35256092,1.644675582,0,957.2260117,70.459891,551.375232,516.016572,63.93018,62.25123,4.974578,5.307553,77.781176
27/08/2019,18:36,31.370002,52.568343,58.15733782,36.68085065,2.622385956,0,881.8020681,69.227336,501.513099,493.82197,65.852547,64.077479,4.865291,5.277911,81.814665
27/08/2019,18:51,31.471858,52.161165,56.67572796,43.60315889,1.710965149,0,844.1739844,64.676365,476.582033,453.871686,64.026298,61.09781,4.693512,5.023774,76.062632
27/08/2019,19:07,31.268146,52.771932,58.09481999,32.25958205,0.396703722,0.000675221,748.6656805,63.348999,419.596739,428.717803,65.371955,61.290047,4.261685,4.754433,70.760617
27/08/2019,19:22,31.064435,53.382699,58.87537779,47.92180541,0.998059732,0.002889636,698.911994,62.021632,357.269074,433.156723,59.893209,56.676366,4.079345,4.607354,64.221564
27/08/2019,19:37,31.573713,53.688083,59.7310359,41.85651084,0.750035823,0,644.4506579,58.41878,318.091684,397.64536,59.508735,56.676366,3.843576,5.001711,62.45405
27/08/2019,19:51,32.592271,52.975521,60.11348781,27.05344549,2.586113603,0.000561968,633.2665625,61.168325,325.214846,336.980114,55.760119,53.216105,3.477547,4.156214,57.903941
27/08/2019,20:06,32.38856,53.382699,58.71731984,40.62198319,0.822102213,0,513.41528,54.91074,289.599037,332.541193,56.144593,52.158803,2.998577,4.298641,50.672427
27/08/2019,20:21,32.592271,52.873726,61.47085959,42.80387339,0,0,428.3853207,55.669235,175.628449,224.527462,59.028143,55.426827,2.535883,3.712751,47.077177
27/08/2019,20:36,32.592271,53.280905,60.27147207,30.72490951,1.836732412,0,385.6883204,54.152245,196.997934,234.884943,51.819267,48.410187,2.230056,3.306077,40.919297
27/08/2019,20:52,32.082992,52.975521,62.16807411,45.58921079,0.672337272,0.000445438,318.4000436,51.307888,143.574221,202.33286,51.146438,47.352885,1.919024,3.233337,35.365599
27/08/2019,21:07,32.490415,52.364754,60.41511265,43.4739439,2.654344649,0,291.1292442,48.36872,81.246555,98.758049,51.62703,49.948081,1.497698,2.802348,28.789989
27/08/2019,21:21,32.082992,52.670137,59.01889403,40.67249062,2.97696961,5.33E-05,217.4461009,46.472482,77.684974,60.287405,49.993018,48.21795,1.160542,2.378149,23.488198
27/08/2019,21:37,31.370002,52.364754,55.38969034,41.08760995,2.29987214,0,132.7137975,46.472482,31.384423,52.889205,49.608545,47.352885,0.940573,2.237588,21.320539
27/08/2019,21:51,31.573713,51.957576,61.22077801,41.01695208,2.325678632,0,145.7714014,41.921511,38.507585,44.011364,46.148284,45.3344,0.722055,2.816481,15.384389
27/08/2019,22:07,31.16629,50.736042,52.73663652,43.34596636,0.594274083,0,49.34927283,43.533313,22.480471,66.205966,47.590059,41.970257,0.646719,2.013573,14.314815
27/08/2019,22:22,30.860723,49.819891,52.84874688,37.36071998,1.479605515,0,58.49962718,40.120085,27.822842,29.214962,44.994863,43.219796,0.547579,1.921866,10.920642
27/08/2019,22:36,30.4533,48.598357,45.01544757,45.53035384,2.362954169,0,43.0423521,40.404521,47.411537,81.002367,41.919076,38.413878,0.467074,1.696666,9.873807
27/08/2019,22:52,29.129175,47.682206,45.33174015,48.82647977,1.862905126,0.001359401,71.82384803,40.025273,81.246555,78.043087,38.17046,36.203156,0.204634,1.648413,9.772581
27/08/2019,23:07,28.823608,45.748111,36.20372412,53.90376673,2.324127571,0,15.52114704,33.388441,22.480471,8.5,39.804472,38.31776,0.166729,0.989148,6.770997
27/08/2019,23:21,27.703194,44.933755,37.67976032,58.31812521,0,0.009843454,0,38.413471,22.480471,8.5,39.900591,38.702233,0,0.544251,2.249518
27/08/2019,23:36,26.888348,43.91581,38.52570949,58.11558679,1.253173614,0.05069095,0,36.991292,22.480471,8.5,39.131644,37.260458,0,0.246644,1.447633
27/08/2019,23:52,26.073502,43.814015,37.62520122,68.2015633,1.53831341,0.101787377,0,40.87858,22.480471,8.5,37.978223,37.741049,0,0.187762,0.703419
28/08/2019,0:07,25.767935,43.203248,39.86790309,68.77969786,2.293145063,0.152570484,0,39.077154,22.480471,21.816761,37.401513,35.818682,0,0.198501,0.727012
28/08/2019,0:22,25.258656,42.999659,37.30414308,64.90999632,2.21558009,0.223798967,34.57893517,28.742658,67.000232,73.604167,33.076187,31.781711,0,0.226734,0.554558
28/08/2019,0:37,24.545665,42.490686,41.03214135,63.24529636,2.198331233,0.101665387,30.03568688,38.792718,33.165213,42.531723,33.749016,33.415723,0,0.220465,0.905143
28/08/2019,0:51,24.341954,42.592481,39.65472558,56.21541753,2.329471591,0.017124017,15.8851216,35.474302,59.87707,58.807765,33.556779,32.646777,0,0.22098,0.588889
28/08/2019,1:06,24.036386,41.67633,38.52874251,63.35900015,2.159430284,0.082078157,3.375125497,29.121905,50.973118,79.522727,33.556779,32.262303,0,0.226276,0.599328
28/08/2019,1:22,23.527108,40.76018,36.31031183,69.56915027,2.0931494,0.165640185,10.0356995,28.83747,22.480471,8.5,34.710199,33.896315,0,0.232615,0.618675
28/08/2019,1:37,23.425252,40.963769,34.8129302,67.59672653,0.806105952,0.211339043,0,31.587015,22.480471,38.092803,34.614081,33.415723,0,0.21039,0.570414
28/08/2019,1:51,23.22154,40.658385,35.67107381,68.92754796,1.001282796,0.28721123,0,34.620995,22.480471,8.5,35.86362,34.76138,0,0.239228,0.717611
28/08/2019,2:07,22.915973,40.149413,37.94900362,71.92830908,2.363643577,0.265285647,42.07557732,33.104005,70.561813,82.482008,30.0004,29.570989,0,0.20776,0.598109
28/08/2019,2:22,22.406694,39.742235,32.57437331,68.94301892,0.854518124,0.193580962,2.93435494,30.638896,33.165213,23.296402,32.691714,31.30112,0,0.231551,0.67978
28/08/2019,2:37,22.712261,39.538646,34.10760097,74.85847045,2.152703067,0.089725978,47.39721191,31.492203,65.219441,72.124527,30.57711,29.667108,0,0.229801,0.666314
28/08/2019,2:51,21.897415,39.436851,34.31999031,81.8318396,0.223445848,0.225177793,0,36.232797,22.480471,9.97964,33.845134,32.550658,0,0.222573,0.516428
28/08/2019,3:07,21.999271,39.131468,34.47155144,76.25566638,0.642791063,0.161408156,0,36.896481,22.480471,9.97964,34.517963,32.935132,0,0.255507,0.611904
28/08/2019,3:22,22.101127,38.927879,34.51066069,90.54774582,1.903023129,0.189260991,47.49247514,34.146936,31.384423,49.929924,32.115004,31.108883,0,0.224424,0.655743
28/08/2019,3:37,21.489992,39.029673,26.62605502,92.90262317,0.131727547,0.140634977,0,33.8625,22.480471,8.5,34.998554,33.511842,0,0.243164,0.741459
28/08/2019,3:52,21.489992,38.418906,34.86683537,96.91041426,2.813780666,0.199006811,0,34.431371,24.261261,51.409564,32.30724,32.070066,0,0.222573,0.668756
28/08/2019,4:07,20.878858,38.215317,34.04309962,90.7195589,1.967328836,0.193871044,41.25615719,33.009193,38.507585,36.613163,32.787832,32.070066,0,0.200353,0.733126
28/08/2019,4:22,21.082569,38.5207,28.4881804,99.43559085,0.862367836,0.299434214,0,34.526183,27.822842,52.889205,30.673228,29.955463,0,0.228053,0.466521
28/08/2019,4:37,21.184425,38.215317,28.29231915,101.6106688,1.841650269,0.16560631,17.20504823,32.629945,75.904184,76.563447,28.84698,27.936977,0,0.231831,0.465057
28/08/2019,4:51,20.777002,38.113522,34.21911072,98.20532459,0.486129362,0.202178261,18.64436252,31.112955,36.726794,60.287405,30.0004,28.417569,0,0.234407,0.58996
28/08/2019,5:06,20.878858,37.502755,34.9654079,98.08320406,2.239669655,0.123642106,53.19399113,30.070024,81.246555,76.563447,28.654743,28.033095,0,0.198501,0.572888
28/08/2019,5:22,20.675146,37.808139,32.27641924,91.77278488,0.891414221,0.197961479,0,33.578064,22.480471,8.5,34.133489,32.646777,0,0.202205,0.700517
28/08/2019,5:36,20.471434,37.095577,35.30090673,105.8381897,2.31405361,0.326817407,13.40193831,28.553034,43.849956,64.726326,29.327571,27.360267,0,0.220721,0.491553
28/08/2019,5:51,20.267723,36.891988,33.04630537,98.912014,1.146830188,0.107035357,1.108799345,28.742658,58.096279,72.124527,28.654743,27.648622,0,0.222573,0.461299
28/08/2019,6:06,19.962156,37.095577,34.45792809,94.61184825,0.844880357,0.210932308,0,29.975212,29.603632,52.889205,29.519808,27.648622,0,0.416994,0.625592
28/08/2019,6:22,19.758444,36.48481,28.23498406,103.3391134,1.971529499,0.205035506,0,32.914381,45.630746,83.961648,28.654743,27.264149,0,0.228128,0.567734
28/08/2019,6:36,19.758444,37.095577,31.22451775,78.06347604,1.401263573,0.105531622,14.96329906,27.130856,52.753908,69.165246,28.654743,27.456385,0,0.233682,0.817418
28/08/2019,6:51,19.656588,36.383016,28.74310325,86.13649389,1.834053511,0.170838534,0,28.932282,50.973118,75.083807,28.366388,27.071912,0,0.228128,0.506511
28/08/2019,7:06,19.656588,36.48481,33.22504234,91.07709221,2.861198239,0.14821421,37.5006772,27.794539,58.096279,72.124527,28.270269,27.456385,0,0.224424,0.547912
28/08/2019,7:21,19.554733,36.48481,29.84031229,88.71524874,0,0.164033254,0,30.35446,22.480471,30.694602,30.384873,29.186516,0,0.226276,0.490406
28/08/2019,7:37,19.249165,36.077632,34.86874327,96.05089125,2.442030638,0.111754126,36.61686358,27.699727,65.219441,79.522727,27.212968,26.302965,0,0.192947,0.570538
28/08/2019,7:52,19.147309,36.281221,31.86278376,97.55972701,1.624392996,0.191888457,0,28.268598,22.480471,8.5,32.787832,31.397238,0,0.220203,0.776155
28/08/2019,8:07,19.249165,36.077632,34.58916528,89.59085468,2.081598914,0.191788693,34.5363719,29.121905,50.973118,55.848485,29.615926,29.186516,0,0.229979,0.924068
28/08/2019,8:22,19.249165,36.281221,34.74923127,103.2178932,2.239544032,0.13722355,15.35729583,31.302579,22.480471,15.898201,31.922767,31.012765,0,0.255902,0.580417
28/08/2019,8:36,18.841742,35.874043,33.89619935,99.02607079,0.162902629,0.083761769,0,28.647846,22.480471,8.5,32.30724,31.205001,0,0.220721,0.719506
28/08/2019,8:52,18.943598,35.975838,28.40941969,98.27887795,0.329289753,0.132797118,0,26.656796,22.480471,39.572443,29.712045,27.936977,0,0.234608,0.410609
28/08/2019,9:07,19.147309,35.975838,26.9530946,98.29715792,0.218320638,0.076024306,0,24.950182,22.480471,8.5,32.211122,31.397238,0,0.20776,0.589045
28/08/2019,9:22,18.434319,35.874043,33.01502523,99.71089999,3.075787694,0.054616022,47.04470009,23.433192,50.973118,42.531723,29.135335,30.147699,0,0.250241,0.811709
28/08/2019,9:37,18.841742,35.772249,29.62076795,102.9076879,0.419809215,0.079270654,0,25.044994,22.480471,8.5,32.018885,28.994279,0,0.224424,0.470365
28/08/2019,9:52,18.841742,35.772249,35.00874254,99.38018329,1.63478916,0.065104188,49.20578106,23.433192,61.65786,41.052083,29.519808,30.820528,0,0.307748,1.853076
28/08/2019,10:07,18.739886,35.670454,32.57104192,92.83231826,2.297477235,0.0390195,68.69700308,24.381311,59.87707,54.368845,29.904281,30.243818,0,0.713255,4.412102
28/08/2019,10:22,18.841742,35.56866,28.93322626,102.5180816,0.01678917,0.080192277,51.84916243,25.613865,91.931298,109.11553,27.789678,27.071912,0.531379,1.25208,7.642681
28/08/2019,10:37,18.536175,35.975838,28.78029256,102.1333495,0.369257112,0.096444948,47.27675226,29.311529,42.069165,78.043087,31.057702,28.994279,0.544823,1.51316,11.379834
28/08/2019,10:51,19.045454,36.281221,34.84747685,100.668136,0.981328688,0.07075224,301.9159416,33.198817,34.946004,64.726326,34.133489,32.646777,0.670627,1.972567,14.040831
28/08/2019,11:07,19.147309,36.281221,35.21217203,102.6869355,1.614151894,0.07930953,476.5207555,35.948362,129.327897,103.19697,36.151975,35.818682,0.908612,2.057089,14.096286
28/08/2019,11:22,19.249165,37.197372,34.72237036,91.44404638,1.402224908,0.092963303,549.5343968,38.697907,261.10639,251.160985,40.573419,41.77802,1.888826,2.392548,27.134817
28/08/2019,11:37,19.351021,37.60455,37.15109284,95.58707444,0,0.114781255,548.7465686,48.937591,300.283779,226.007102,46.148284,46.872293,2.421317,3.450943,28.907511
28/08/2019,11:52,20.064011,38.317111,32.79096032,90.46523011,1.633091976,0.111663198,663.4970279,50.928641,392.884882,196.414299,47.493941,46.583938,2.925047,3.868948,38.397239
28/08/2019,12:07,20.471434,39.029673,38.19385915,78.86605643,2.105366382,0.088688751,784.5629135,55.100364,440.966224,458.310606,47.782296,44.661571,2.918434,4.030148,51.179026
28/08/2019,12:21,21.388136,40.149413,38.4712643,66.39039489,1.209559616,0.071669671,791.3306575,62.306068,410.692787,440.554924,54.895054,54.273407,3.436361,4.792482,58.740863
28/08/2019,12:37,21.489992,41.167358,37.52340978,63.84585441,2.291523517,0.063493406,891.8147969,57.849909,524.663375,511.577652,54.991172,55.715182,3.588576,4.486691,61.75921
28/08/2019,12:51,21.897415,42.083508,39.766159,70.49991517,0.225828903,0.097107721,868.8684019,68.658465,510.417051,493.82197,59.316499,60.617218,4.141347,4.534118,66.140083
28/08/2019,13:07,23.119684,42.388892,40.31485065,48.56622167,1.26604857,0.074864382,979.1343333,61.452761,629.730011,558.926136,60.758274,60.905573,4.593165,4.578364,71.538287
28/08/2019,13:22,23.425252,43.814015,45.57303456,47.88186966,2.288788287,0.072786494,994.6124358,66.477791,611.922107,545.609375,63.449588,64.558071,4.742347,5.273295,67.551568
28/08/2019,13:37,23.832675,45.137344,42.88995098,46.18533782,3.446790555,0.083305868,1029.412226,67.141475,610.141316,545.609375,64.987482,65.423136,4.77098,5.16165,72.277093
28/08/2019,13:52,24.341954,45.544522,44.69838806,49.786832,0.11932068,0.089546046,1039.87706,68.753277,581.648669,607.754261,65.468073,63.981361,5.085271,5.351558,78.762188
28/08/2019,14:07,25.564223,46.257083,49.28052513,50.32307975,3.104553776,0.04233253,1110.330108,67.710346,570.963926,569.283617,69.505044,71.574711,0.458244,5.409407,77.936327
28/08/2019,14:21,26.073502,47.275028,47.49420205,45.12469436,0,2.18E-05,1115.605665,69.322148,622.606849,672.858428,68.543861,68.210568,5.182143,5.755371,79.106934
28/08/2019,14:37,26.684636,48.598357,47.5032013,37.16140822,1.081151476,0.000432465,1121.820853,70.744326,663.565029,662.500947,70.754583,68.979515,5.094083,5.424795,76.23777
28/08/2019,14:52,27.499483,49.310919,49.47448311,40.3466816,0.691440146,0.000529081,1096.998474,74.347178,633.291592,672.858428,73.445897,70.709646,5.222093,5.525772,69.11223
28/08/2019,15:07,28.314329,50.328864,50.42323185,32.06163983,2.272046357,0,1223.466485,72.735376,750.823761,689.13447,72.67695,73.016486,5.314026,5.330611,71.34494
28/08/2019,15:22,29.027319,51.245014,56.97661938,25.29638713,2.544606043,0.00049924,639.1165146,76.148604,367.953816,345.857955,77.194513,75.7078,5.185855,5.198336,78.717458
28/08/2019,15:37,29.536598,52.364754,50.17708056,34.91940995,0.878477533,0,1064.115987,73.778307,713.427162,665.460227,71.427411,68.595042,5.24358,5.415722,89.522583
28/08/2019,15:52,29.434742,53.077316,49.91168485,38.81985537,2.113629445,0,1099.537138,68.089593,709.865581,625.509943,65.468073,64.750308,5.030483,5.324459,84.046436
28/08/2019,16:07,30.351444,52.771932,56.86769187,32.69508039,2.988721654,0,1131.385214,68.184405,645.757125,581.120739,67.774914,66.480438,5.297356,5.249862,82.347275
28/08/2019,16:22,30.758867,53.077316,53.33006039,24.78959984,3.082333135,0,676.0342639,64.960801,408.911996,350.296875,62.103931,61.386165,5.464009,5.349051,80.09526
28/08/2019,16:36,31.064435,52.975521,54.18315501,28.87783567,1.851386448,0.001662708,923.8947005,66.003732,586.99104,520.455492,64.891363,64.077479,3.950941,4.793591,67.663753
